,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,20.3,18.9,17.8,17.8,20.3,20.3,20.3,24.5,22.1,24.5,22.1,22.1,24.5,24.5,31.3,31.3,31.3,31.3,31.3,31.3,24.5,27.5,27.5,31.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5
1,20.3,18.9,17.8,17.8,50.9,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
2,18.9,17.8,17.8,22.1,24.5,24.5,22.1,22.1,24.5,22.1,31.3,31.3,31.3,31.3,31.3,27.5,31.3,27.5,27.5,31.3,27.5,27.5,31.3,31.3,31.3,31.3,31.3,27.5,31.3,31.3,31.3
3,17.0,17.0,16.3,50.9,50.9,42.7,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,27.5,31.3,31.3,27.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,31.3,31.3,31.3
4,14.8,61.6,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5,31.3,31.3,31.3,31.3,31.3,31.3,27.5,31.3,31.3,31.3,31.3,31.3
5,15.4,20.3,18.9,18.9,24.5,27.5,27.5,24.5,24.5,24.5,22.1,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
6,15.4,15.8,20.3,20.3,20.3,42.7,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
7,15.4,15.4,61.6,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
8,15.4,16.3,22.1,22.1,22.1,22.1,22.1,36.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,27.5,27.5,27.5,31.3,27.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
9,15.4,22.1,22.1,22.1,22.1,22.1,22.1,42.7,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,31.3,31.3,31.3,31.3,31.3
10,17.0,17.0,18.9,31.3,31.3,31.3,27.5,27.5,27.5,24.5,31.3,31.3,31.3,31.3,31.3,27.5,27.5,31.3,31.3,31.3,31.3,31.3,31.3,27.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3
11,20.3,20.3,20.3,24.5,22.1,22.1,22.1,22.1,27.5,24.5,31.3,31.3,31.3,31.3,31.3,31.3,27.5,31.3,31.3,31.3,31.3,31.3,31.3,27.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3
12,42.7,36.3,36.3,31.3,31.3,27.5,27.5,24.5,31.3,27.5,31.3,27.5,27.5,27.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
13,42.7,36.3,36.3,31.3,31.3,31.3,27.5,24.5,27.5,27.5,24.5,27.5,27.5,27.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
14,31.3,24.5,24.5,22.1,22.1,22.1,22.1,22.1,31.3,31.3,27.5,31.3,31.3,31.3,31.3,27.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
15,36.3,36.3,31.3,31.3,27.5,27.5,24.5,24.5,27.5,24.5,24.5,27.5,24.5,27.5,27.5,27.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
16,92.8,75.2,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
17,75.2,61.6,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
18,36.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,31.3,31.3,31.3,31.3,27.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
19,36.3,31.3,31.3,27.5,24.5,24.5,24.5,27.5,24.5,24.5,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
20,27.5,24.5,24.5,22.1,22.1,22.1,22.1,31.3,31.3,31.3,31.3,27.5,31.3,31.3,31.3,27.5,27.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
21,36.3,31.3,31.3,27.5,27.5,24.5,27.5,24.5,24.5,24.5,24.5,24.5,31.3,31.3,31.3,31.3,27.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
22,24.5,22.1,22.1,22.1,22.1,20.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,27.5,31.3,31.3,31.3,27.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
23,31.3,27.5,24.5,24.5,24.5,22.1,31.3,31.3,27.5,27.5,27.5,27.5,24.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,31.3,31.3,31.3,31.3
24,36.3,31.3,31.3,27.5,27.5,27.5,27.5,24.5,24.5,27.5,24.5,31.3,27.5,31.3,31.3,31.3,31.3,27.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
25,31.3,27.5,24.5,24.5,22.1,31.3,31.3,27.5,24.5,31.3,27.5,31.3,31.3,31.3,31.3,27.5,31.3,27.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
26,31.3,24.5,24.5,22.1,22.1,31.3,31.3,31.3,27.5,27.5,24.5,31.3,27.5,27.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
27,61.6,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,31.3,31.3,27.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
28,31.3,31.3,27.5,24.5,24.5,24.5,24.5,22.1,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
29,36.3,36.3,31.3,31.3,27.5,24.5,24.5,24.5,27.5,27.5,24.5,27.5,27.5,27.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
30,61.6,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,36.3,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
31,92.8,75.2,61.6,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
32,75.2,61.6,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,36.3,36.3,36.3,36.3,31.3,31.3
33,61.6,50.9,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3,27.5,27.5,24.5,31.3,27.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,36.3,36.3,36.3,36.3,36.3,36.3
34,75.2,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,27.5,31.3,31.3,31.3,31.3,36.3,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3
35,75.2,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,27.5,31.3,31.3,31.3,31.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
36,115.5,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
37,230.4,230.4,182.1,144.6,144.6,115.5,115.5,115.5,92.8,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,36.3,36.3
38,182.1,144.6,115.5,115.5,92.8,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
39,92.8,92.8,75.2,61.6,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,31.3,31.3
40,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,31.3,31.3,31.3,27.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,36.3,36.3,31.3,31.3,31.3,31.3
41,50.9,42.7,36.3,36.3,31.3,31.3,31.3,27.5,27.5,24.5,27.5,24.5,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,36.3,36.3,36.3,31.3,31.3,36.3,36.3,36.3,36.3,36.3,36.3
42,61.6,50.9,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3,27.5,27.5,31.3,31.3,31.3,27.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
43,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,31.3,31.3,31.3,27.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
44,31.3,27.5,24.5,24.5,24.5,24.5,24.5,24.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
45,24.5,24.5,22.1,22.1,22.1,24.5,24.5,22.1,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
46,42.7,36.3,31.3,31.3,31.3,27.5,27.5,27.5,24.5,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
47,27.5,24.5,22.1,22.1,22.1,20.3,22.1,22.1,22.1,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,31.3,31.3,31.3,31.3,27.5,31.3,31.3,31.3,31.3,31.3
